,Unnamed: 0,Datetime,Tweet Id,Text,Username,Follower Count,User ID
4125,4125,2019-03-29 17:52:41+00:00,1111687636060508160,"#phonepe.customer.care 6289458249 phonepe customer care toll free..mall and the day 6289458249%8617812097
6289458249%8617812097..fjd https://t.co/lc940jdb4b",ghjklkumar,0,1111686589757837312
4126,4126,2019-03-29 17:51:59+00:00,1111687461715865601,"#phonepe.customer.care 6289458249 phonepe customer care toll free..mall and the day 6289458249%8617812097
6289458249%8617812097..djc https://t.co/g3luwnzcwv",ghjklkumar,0,1111686589757837312
4127,4127,2019-03-29 17:51:05+00:00,1111687233164070912,"#phonepe.customer.care 6289458249 phonepe customer care toll free..mall and the day 6289458249%8617812097
6289458249%8617812097..fhhfh https://t.co/1pfnxzmp7y",ghjklkumar,0,1111686589757837312
4128,4128,2019-03-29 17:47:05+00:00,1111686228233981952,"#phonepe.customer.care 6289458249 phonepe customer care toll free..mall and the day 62 89 45 82 49 % 86 17 81 20 97
62 89 45 82 49 %    86 17 81 20 97 ..,,,,",WeeareA72111851,0,1111677302331457536
4129,4129,2019-03-29 17:46:52+00:00,1111686172206481408,"#phonepe.customer.care 6289458249 phonepe customer care toll free..mall and the day 62 89 45 82 49 % 86 17 81 20 97
62 89 45 82 49 %    86 17 81 20 97 ..,,,",WeeareA72111851,0,1111677302331457536
4130,4130,2019-03-29 17:46:40+00:00,1111686121010794496,"#phonepe.customer.care 6289458249 phonepe customer care toll free..mall and the day 62 89 45 82 49 % 86 17 81 20 97
62 89 45 82 49 %    86 17 81 20 97 ..hh https://t.co/8u0aohcwdd",WeeareA72111851,0,1111677302331457536
4131,4131,2019-03-29 17:41:07+00:00,1111684727512023040,"#phonepe.customer.care 6289458249 phonepe customer care toll free..mall and the day 6289458249%8617812097
6289458249%8617812097..hh https://t.co/8u0aohcwdd",WeeareA72111851,0,1111677302331457536
4132,4132,2019-03-29 17:40:53+00:00,1111684666774282240,"#phonepe.customer.care 6289458249 phonepe customer care toll free..mall and the day 6289458249%8617812097
6289458249%8617812097..hh eq7z2iyits...",WeeareA72111851,0,1111677302331457536
4133,4133,2019-03-29 17:40:32+00:00,1111684580329680897,"#phonepe.customer.care 6289458249 phonepe customer care toll free..mall and the day 6289458249%8617812097
6289458249%8617812097..hh",WeeareA72111851,0,1111677302331457536
4134,4134,2019-03-29 17:23:16+00:00,1111680235089494017,"#phonepe.customer.care 6289458249 phonepe customer care toll free..mall and the day 6289458249%8617812097
6289458249%8617812097..dhd https://t.co/zubinvklba",asdfghjkumar,0,1111358585252937729
4135,4135,2019-03-29 17:21:13+00:00,1111679719433367553,"#phonepe.customer.care 6289458249 phonepe customer care toll free..mall and the day 6289458249%8617812097
6289458249%8617812097..djdh https://t.co/grdf50gewq",asdfghjkumar,0,1111358585252937729
4136,4136,2019-03-29 17:19:30+00:00,1111679287210311680,"#phonepe.customer.care 6289458249 phonepe customer care toll free..mall and the day 6289458249%8617812097
6289458249%8617812097..xjch https://t.co/p0swx8qsrd",asdfghjkumar,0,1111358585252937729
4137,4137,2019-03-29 17:19:02+00:00,1111679170696744961,"#phonepe https://t.co/3se4tkqaku 6289458249 phonepe customer care toll free..mall and the day 6289458249%8617812097
6289458249%8617812097,,,,,,",abm_raju,0,1111359500361990145
4138,4138,2019-03-29 17:18:54+00:00,1111679135435218944,"#phonepe https://t.co/3se4tkqaku 6289458249 phonepe customer care toll free..mall and the day 6289458249%8617812097
6289458249%8617812097...",abm_raju,0,1111359500361990145
4139,4139,2019-03-29 17:18:06+00:00,1111678932573544450,"#phonepe https://t.co/d6eizgk6je 6289458249 phonepe customer care toll free..mall and the day 6289458249%8617812097
6289458249%8617812097.....",sureshrainases1,0,1111360163380752384
4140,4140,2019-03-29 17:15:46+00:00,1111678347585556485,"@gopikum87929712 #phonepe https://t.co/bfdlofch4f 6289458249 phonepe customer care toll free..mall and the day 6289458249%8617812097
6289458249%8617812097 https://t.co/hcno0krmiz",Rahul87289614,0,1111323018528067584
4141,4141,2019-03-29 17:15:36+00:00,1111678303461478400,"@gopikum87929712 #phonepe https://t.co/bfdlofch4f 6289458249 phonepe customer care toll free..mall and the day 6289458249%8617812097
6289458249%8617812097 https://t.co/u8jlmyhida",Rahul87289614,0,1111323018528067584
4142,4142,2019-03-29 17:09:48+00:00,1111676846591008769,"#phonepe.customer.care 6289458249 phonepe customer care toll free..mall and the day 6289458249%8617812097
6289458249%8617812097..fhg https://t.co/vyaoqp3zt2",Gopikum87929712,0,1111669570786353152
4143,4143,2019-03-29 17:03:31+00:00,1111675262754656256,"#phonepe.customer.care 6289458249 phonepe customer care toll free..mall and the day 6289458249%8617812097
6289458249%8617812097..hhh https://t.co/0kyahwkgql",Gopikum87929712,0,1111669570786353152
4144,4144,2019-03-29 17:02:18+00:00,1111674955953893378,"#phonepe.customer.care 6289458249 phonepe customer care toll free..mall and the day 6289458249%8617812097
6289458249%8617812097..cbxg https://t.co/i5vfozuupd",Gopikum87929712,0,1111669570786353152
4145,4145,2019-03-29 17:01:03+00:00,1111674642534555648,"#phonepe.customer.care 6289458249 phonepe customer care toll free..mall and the day 6289458249%8617812097
6289458249%8617812097..bxkxv https://t.co/1heajpikls",Gopikum87929712,0,1111669570786353152
4146,4146,2019-03-29 16:57:48+00:00,1111673823705718784,"#phonepe.customer.care 6289458249 phonepe customer care toll free..mall and the day 6289458249%8617812097
6289458249%8617812097..x hf dj h https://t.co/9mwm3xjbpt",Gopikum87929712,0,1111669570786353152
4147,4147,2019-03-29 16:56:48+00:00,1111673573209329667,"#phonepe.customer.care 6289458249 phonepe customer care toll free..mall and the day 6289458249%8617812097
6289458249%8617812097..bdjr https://t.co/asxluylybb",Gopikum87929712,0,1111669570786353152
4148,4148,2019-03-29 16:55:24+00:00,1111673220917149696,"#phonepe.customer.care 6289458249 phonepe customer care toll free..mall and the day 6289458249%8617812097
6289458249%8617812097..c hf cb https://t.co/xj6foojqb8",Gopikum87929712,0,1111669570786353152
4149,4149,2019-03-29 16:53:48+00:00,1111672816850464768,"#phonepe.customer.care 6289458249 phonepe customer care toll free..mall and the day 6289458249%8617812097
6289458249%8617812097..f kg ch https://t.co/z9g02voonh",Gopikum87929712,0,1111669570786353152
4150,4150,2019-03-29 16:46:54+00:00,1111671083919269888,"#phonepe.customer.care 6289458249 phonepe customer care toll free..mall and the day 6289458249%8617812097
6289458249%8617812097..fjcb https://t.co/sbohf0r7tp",Gopikum87929712,0,1111669570786353152
4151,4151,2019-03-29 16:45:17+00:00,1111670675918344193,"#phonepe.customer.care 6289458249 phonepe customer care toll free..mall and the day 6289458249%8617812097
6289458249%8617812097..c nh c https://t.co/6uuvidmukb",Gopikum87929712,0,1111669570786353152
4152,4152,2019-03-29 16:40:27+00:00,1111669457099722752,"@kumasanu5 #phonepe https://t.co/glob3yenpk 6289458249 phonepe customer care toll free..mall and the day 6289458249%8617812097
6289458249%8617812097 https://t.co/egu3r2djrn",Rahul87680477,0,1111664617619513344
4153,4153,2019-03-29 16:40:14+00:00,1111669405249789952,"#phonepe.customer.care 6289458249 phonepe customer care toll free..mall and the day 6289458249%8617812097
6289458249%8617812097..rjvj",Kumasanu5,0,1111668184317231105
4154,4154,2019-03-29 16:40:12+00:00,1111669395728662530,"@kumasanu5 #phonepe https://t.co/glob3yenpk 6289458249 phonepe customer care toll free..mall and the day 6289458249%8617812097
6289458249%8617812097(-:':=:=",Rahul87680477,0,1111664617619513344
4155,4155,2019-03-29 16:39:58+00:00,1111669337977319425,"#phonepe.customer.care 6289458249 phonepe customer care toll free..mall and the day 6289458249%8617812097
6289458249%8617812097..cjjj",Kumasanu5,0,1111668184317231105
4156,4156,2019-03-29 16:39:48+00:00,1111669294276894720,"#phonepe.customer.care 6289458249 phonepe customer care toll free..mall and the day 6289458249%8617812097
6289458249%8617812097..cjgu",Kumasanu5,0,1111668184317231105
4157,4157,2019-03-29 16:39:25+00:00,1111669198034366464,"#phonepe.customer.care 6289458249 phonepe customer care toll free..mall and the day 6289458249%8617812097
6289458249%8617812097..fjj",Kumasanu5,0,1111668184317231105
4158,4158,2019-03-29 16:39:10+00:00,1111669135249858560,"#phonepe.customer.care 6289458249 phonepe customer care toll free..mall and the day 6289458249%8617812097
6289458249%8617812097..cjvj",Kumasanu5,0,1111668184317231105
4159,4159,2019-03-29 16:37:56+00:00,1111668823860494337,"#phonepe.customer.care 6289458249 phonepe customer care toll free..mall and the day 6289458249%8617812097
6289458249%8617812097..bdxbcb",Kumasanu5,0,1111668184317231105
4160,4160,2019-03-29 16:33:31+00:00,1111667713888256002,"#phonepe#phonepe.customer.care 6289458249 phonepe customer care toll free..mall and the day 6289458249%8617812097
6289458249%8617812097.. https://t.co/othz4jq4i5",Lalububu1,0,1111667059337777155
4161,4161,2019-03-29 16:33:14+00:00,1111667641452642304,"#phonepe#phonepe.customer.care 6289458249 phonepe customer care toll free..mall and the day 6289458249%8617812097
6289458249%8617812097.. https://t.co/30jazytkea",Lalububu1,0,1111667059337777155
4162,4162,2019-03-29 16:24:58+00:00,1111665563376349184,"#phonepe#phonepe.customer.care 6289458249 phonepe customer care toll free..mall and the day 6289458249%8617812097
6289458249%8617812097.. https://t.co/fkkw0oqtbq",Komalku83332200,0,1111664078483668994
4163,4163,2019-03-29 16:24:04+00:00,1111665336879767552,"#phonepe#phonepe.customer.care 6289458249 phonepe customer care toll free..mall and the day 6289458249%8617812097
6289458249%8617812097.."""""""" https://t.co/vugam3e3xa",Komalku83332200,0,1111664078483668994
4164,4164,2019-03-29 16:21:46+00:00,1111664755721158656,"#phonepe customer care number 
6291987236=6291987236
6291987236=6291987236
6291987236=6291987236
6291987236=6291987236
6291987236=6291987236
6291987236=6291987236
6291987236=6291987236
6291987236=6291987236
#phonepe customer service 24×7 hour available here  loolkkzk https://t.co/ofoqc7drak",NiravRaj12,0,1111664333354762240
4165,4165,2019-03-29 16:02:40+00:00,1111659948729995264,"#phonepe.customer.care 6289458249 phonepe customer care toll free..mall and the day 6289458249%8617812097
6289458249%8617812097..fudh https://t.co/sdo4fcprjp",Qwertykumar4,0,1111318812312256515
4166,4166,2019-03-29 16:01:43+00:00,1111659713253367810,"#phonepe https://t.co/bfdlofch4f 6289458249 phonepe customer care toll free..mall and the day 6289458249%8617812097
6289458249%8617812097 https://t.co/xq2xhthpew",Rahul87289614,0,1111323018528067584
4167,4167,2019-03-29 16:01:43+00:00,1111659709981822976,"#phonepe https://t.co/bfdlofch4f 6289458249 phonepe customer care toll free..mall and the day 6289458249%8617812097
6289458249%8617812097 https://t.co/ernfor6kdn",Rahul87289614,0,1111323018528067584
4168,4168,2019-03-29 16:01:41+00:00,1111659704478892032,"#phonepe https://t.co/bfdlofch4f 6289458249 phonepe customer care toll free..mall and the day 6289458249%8617812097
6289458249%8617812097 https://t.co/bhinma6nvf",Rahul87289614,0,1111323018528067584
4169,4169,2019-03-29 16:01:16+00:00,1111659600082694144,"#phonepe.customer.care 6289458249 phonepe customer care toll free..mall and the day 6289458249%8617812097
6289458249%8617812097..sc mn xj https://t.co/dsmdq3qdkb",Qwertykumar4,0,1111318812312256515
4170,4170,2019-03-29 16:00:02+00:00,1111659286906568705,"#phonepe https://t.co/3se4tkqaku 6289458249 phonepe customer care toll free..mall and the day 6289458249%8617812097
6289458249%8617812097
you problem https://t.co/fxosmkkouw",abm_raju,0,1111359500361990145
4171,4171,2019-03-29 15:59:29+00:00,1111659150516211712,"#phonepe.customer.care 6289458249 phonepe customer care toll free..mall and the day 6289458249%8617812097
6289458249%8617812097..vkbn",Salim30506231,0,1111311493230784514
4172,4172,2019-03-29 15:59:14+00:00,1111659085915521025,"#phonepe.customer.care 6289458249 phonepe customer care toll free..mall and the day 6289458249%8617812097
6289458249%8617812097..gdjf",Salim30506231,0,1111311493230784514
4173,4173,2019-03-29 15:59:13+00:00,1111659083675766789,"#phonepe https://t.co/2rzixjqfw5 6289458249 phonepe customer care toll free..mall and the day 6289458249%8617812097
6289458249%8617812097 https://t.co/nnxslq6deb",Rahul05949032,0,1111322129281146881
4174,4174,2019-03-29 15:59:13+00:00,1111659081293455360,"#phonepe https://t.co/2rzixjqfw5 6289458249 phonepe customer care toll free..mall and the day 6289458249%8617812097
6289458249%8617812097 https://t.co/dkoxwki3s3",Rahul05949032,0,1111322129281146881
4175,4175,2019-03-29 15:59:11+00:00,1111659073395527683,"#phonepe https://t.co/2rzixjqfw5 6289458249 phonepe customer care toll free..mall and the day 6289458249%8617812097
6289458249%8617812097 https://t.co/f5a8fbdjq5",Rahul05949032,0,1111322129281146881
4176,4176,2019-03-29 15:58:24+00:00,1111658874803650561,"#phonepe.customer.care 6289458249 phonepe customer care toll free..mall and the day 6289458249%8617812097
6289458249%8617812097..x get https://t.co/avqykykbsa",sapanku20473713,0,1111496378419568640
4177,4177,2019-03-29 15:58:10+00:00,1111658817278767105,"#phonepe.customer.care 6289458249 phonepe customer care toll free..mall and the day 6289458249%8617812097
6289458249%8617812097..hdjd",Salim30506231,0,1111311493230784514
4178,4178,2019-03-29 15:57:45+00:00,1111658714522513410,"#phonepe.customer.care 6289458249 phonepe customer care toll free..mall and the day 6289458249%8617812097
6289458249%8617812097..djbj",Salim30506231,0,1111311493230784514
4179,4179,2019-03-29 15:57:45+00:00,1111658712177926144,"#phonepe.customer.care 6289458249 phonepe customer care toll free..mall and the day 6289458249%8617812097
6289458249%8617812097..djh",Salim30506231,0,1111311493230784514
4180,4180,2019-03-29 15:57:44+00:00,1111658707790647296,"#phonepe.customer.care 6289458249 phonepe customer care toll free..mall and the day 6289458249%8617812097
6289458249%8617812097..fkj",Salim30506231,0,1111311493230784514
4181,4181,2019-03-29 15:57:08+00:00,1111658559891103754,"#phonepe https://t.co/2rzixjqfw5 6289458249 phonepe customer care toll free..mall and the day 6289458249%8617812097
6289458249%8617812097 https://t.co/wyylow4qzj",Rahul05949032,0,1111322129281146881
4182,4182,2019-03-29 15:56:22+00:00,1111658364876918784,"#phonepe.customer.care 6289458249 phonepe customer care toll free..mall and the day 6289458249%8617812097
6289458249%8617812097..dhd https://t.co/r5gxhznopu",sapanku20473713,0,1111496378419568640
4183,4183,2019-03-29 15:55:56+00:00,1111658255061643264,"#phonepe.customer.care 6289458249 phonepe customer care toll free..mall and the day 6289458249%8617812097
6289458249%8617812097..hcjf",Salim30506231,0,1111311493230784514
4184,4184,2019-03-29 15:55:32+00:00,1111658153643380736,"#phonepe.customer.care 6289458249 phonepe customer care toll free..mall and the day 6289458249%8617812097
6289458249%8617812097..jdhfhf",Salim30506231,0,1111311493230784514
4185,4185,2019-03-29 15:55:23+00:00,1111658116712554497,"#phonepe.customer.care 6289458249 phonepe customer care toll free..mall and the day 6289458249%8617812097
6289458249%8617812097..dhxhc",sapanku20473713,0,1111496378419568640
4186,4186,2019-03-29 15:54:56+00:00,1111658002640068615,"#phonepe.customer.care 6289458249 phonepe customer care toll free..mall and the day 6289458249%8617812097
6289458249%8617812097..dgxg https://t.co/2dakojuige",sapanku20473713,0,1111496378419568640
4187,4187,2019-03-29 15:54:24+00:00,1111657870771154944,"#phonepe.customer.care 6289458249 phonepe customer care toll free..mall and the day 6289458249%8617812097
6289458249%8617812097..hdjf",Salim30506231,0,1111311493230784514
4188,4188,2019-03-29 15:54:11+00:00,1111657816022900737,"#phonepe.customer.care 6289458249 phonepe customer care toll free..mall and the day 6289458249%8617812097
6289458249%8617812097..hffh",Salim30506231,0,1111311493230784514
4189,4189,2019-03-29 15:53:55+00:00,1111657747542470661,"#phonepe.customer.care 6289458249 phonepe customer care toll free..mall and the day 6289458249%8617812097
6289458249%8617812097..hdfhh",Salim30506231,0,1111311493230784514
4190,4190,2019-03-29 15:53:13+00:00,1111657573223002112,"#phonepe#phonepe.customer.care 6289458249 phonepe customer care toll free..mall and the day 6289458249%8617812097
6289458249%8617812097 https://t.co/oea7hz6hnf",Mobinkumar3,0,1111306925646348288
4191,4191,2019-03-29 15:52:47+00:00,1111657464351485953,"#phonepe https://t.co/d6eizgk6je 6289458249 phonepe customer care toll free..mall and the day 6289458249%8617812097
6289458249%8617812097. https://t.co/9bogffc2to",sureshrainases1,0,1111360163380752384
4192,4192,2019-03-29 15:52:45+00:00,1111657455639916545,"#phonepe#phonepe.customer.care 6289458249 phonepe customer care toll free..mall and the day 6289458249%8617812097
6289458249%8617812097 https://t.co/k9hv96f4cv",Mobinkumar3,0,1111306925646348288
4193,4193,2019-03-29 15:50:43+00:00,1111656943662202885,"#phonepe.customer.care 6289458249 phonepe customer care toll free..mall and the day 6289458249%8617812097
6289458249%8617812097..",AbmKumar3,0,1111348998818787328
4194,4194,2019-03-29 15:50:28+00:00,1111656879912960000,"#phonepe.customer.care 6289458249 phonepe customer care toll free..mall and the day 6289458249%8617812097
6289458249%8617812097",AbmKumar3,0,1111348998818787328
4195,4195,2019-03-29 15:43:30+00:00,1111655126706446336,"#phonepe customer care number
7488738304&gt;&gt;&gt;&gt;&gt;6206825649
7488738304&lt;&lt;&lt;&lt;&lt;6206825649
any problem solve support this helpline customer care number 24+7 harsh available ok https://t.co/jcbhyf55nk",ChaatRamnath,0,1111543172025323521
4197,4197,2019-03-29 15:38:27+00:00,1111653858256666626,"#phonepe customer care number 8144134762==9773604290==
8144134762==9773604290==
8144134762==9773604290==the support helpline toll free 8144134762 the support helpline number 24 7 available....okk https://t.co/mwxaugufmf",Custome87405570,0,1111005127886827520
4198,4198,2019-03-29 15:37:33+00:00,1111653629209960448,"#phonepe customer care number 8144134762==9773604290==
8144134762==9773604290==
8144134762==9773604290==the support helpline toll free 8144134762 the support helpline number 24 7 available....okk https://t.co/zdexgx9uqk",Custome87405570,0,1111005127886827520
4199,4199,2019-03-29 15:36:41+00:00,1111653410095259648,"#phonepe customer care number 8144134762==9773604290==
8144134762==9773604290==
8144134762==9773604290==the support helpline toll free 8144134762 the support helpline number 24 7 available....okk https://t.co/f7skdyjjoi",Custome87405570,0,1111005127886827520
4200,4200,2019-03-29 15:35:53+00:00,1111653208995168256,"#phonepe customer care number 8144134762==9773604290==
8144134762==9773604290==
8144134762==9773604290==the support helpline toll free 8144134762 the support helpline number 24 7 available....okk https://t.co/kpx886vsfk",Custome87405570,0,1111005127886827520
4201,4201,2019-03-29 15:34:57+00:00,1111652975364067328,"#phonepe customer care number 8144134762==9773604290==
8144134762==9773604290==
8144134762==9773604290==the support helpline toll free 8144134762 the support helpline number 24 7 available....hjbg",Custome87405570,0,1111005127886827520
4202,4202,2019-03-29 15:34:02+00:00,1111652743876218891,"#phonepe  customer care number 8144134762==9773604290==
8144134762==9773604290==
8144134762==9773604290==the support helpline toll free 8144134762 the support helpline number 24 7 available....jggxjg",Custome87405570,0,1111005127886827520
4203,4203,2019-03-29 15:26:26+00:00,1111650833261690882,"#phonepe customer care number
 &lt;&gt;6206825649&lt;&gt;7488738304&lt;&gt;
&lt;&gt;8159978834&lt;&gt;9679294496&lt;&gt; bhim upi money transfer pending refund number,,,,,, ht https://t.co/x5i7b4ol3n",ChaatRamnath,0,1111543172025323521
4204,4204,2019-03-29 15:17:39+00:00,1111648622586654720,"#phonepe customer care number
7488738304&gt;&gt;&gt;&gt;&gt;6206825649
7488738304&lt;&lt;&lt;&lt;&lt;6206825649
bhim upi money transfer pending refund successful approval,,,,,,,,,,,,,,,,,,,,,zut https://t.co/awrfirlbo4",ChaatRamnath,0,1111543172025323521
4213,4213,2019-03-29 14:35:08+00:00,1111637919968710660,"#phonepe customer care number
7488738304&gt;&gt;&gt;&gt;&gt;6206825649
7488738304&lt;&lt;&lt;&lt;&lt;6206825649
bhim upi money transfer pending refund successful approval,,,,,,,,,,,,,,,,,,,,,ou https://t.co/8j66b0pgvx",ChaatRamnath,0,1111543172025323521
4215,4215,2019-03-29 14:30:30+00:00,1111636757169229827,"#phonepe customer care number
7488738304&gt;&gt;&gt;&gt;&gt;6206825649
7488738304&lt;&lt;&lt;&lt;&lt;6206825649
bhim upi money transfer pending refund successful approval,,,,,,,,,,,,,,,,,,,,,re https://t.co/tpjxpa3u45",ChaatRamnath,0,1111543172025323521
4222,4222,2019-03-29 13:28:06+00:00,1111621051278983169,"#phonepe customer care helpline number 8617506819// 8617506819// 8617506819// 8617506819/ 24/7 contact me sir
#phonepe customer care helpline number 8617506819// 8617506819// 8617506819// 8617506819/ 24/7 contact me sir",Suraj72573766,51,1099536383150944256
4223,4223,2019-03-29 13:23:34+00:00,1111619910017282050,#phonepe customer care helpline number 8617506819// 8617506819// 8617506819// 8617506819/ 24/7 contact me sir,Suraj72573766,51,1099536383150944256
4224,4224,2019-03-29 12:53:39+00:00,1111612383732994048,#phonepe customer care number=6289569437=9523178753=24 hours open..#phonepe customer care number=6289569437=9523178753=24 hours open..#phonepe customer care number=6289569437=9523178753=24 hours open.. https://t.co/lpxre0lwsc,can_hj,0,1110948940231303168
4225,4225,2019-03-29 12:45:48+00:00,1111610408823980032,#phonepe customer care number=6289569437=6289569437=24 hours open..#phonepe customer care number=6289569437=6289569437=24 hours open..#phonepe customer care number=6289569437=6289569437=24 hours open.. was disjd,can_hj,0,1110948940231303168
4227,4227,2019-03-29 11:45:08+00:00,1111595142144626688,#phonepe customer care number7012537501#@₹7059952060dshgsy,Fajokhan1,0,1111594235700998150
4233,4233,2019-03-29 10:30:52+00:00,1111576452044984320,#phonepe customer care helpline number9973654501\\\\\\\\\9973654501\\\\\\\\9973654501,RajKuma91470988,0,1081179678679826432
4234,4234,2019-03-29 10:09:39+00:00,1111571112821817344,"#phonepe customer care number 8144134762==9773604290==
8144134762==9773604290==
8144134762==9773604290==the support helpline toll free 8144134762 the support helpline number 24 7 available https://t.co/4yhmljrwcm",Custome87405570,0,1111005127886827520
4235,4235,2019-03-29 10:09:23+00:00,1111571043263496192,"#phonepe customer care number 8144134762==9773604290==
8144134762==9773604290==
8144134762==9773604290==the support helpline toll free 8144134762..====94",Custome87405570,0,1111005127886827520
4236,4236,2019-03-29 09:03:23+00:00,1111554434222325760,"#phonepe customer care number 8918965471
7541907029
89189654718918965471
7541907029
8918965471
8918965471
7541907029
8918965471==8918965471
7541907029
8918965471==8918965471
7541907029
8918965471==8918965471
7541907029
bhim upi money transfer failed refund amou...h.....,,, https://t.co/ridci71ujg",PriyankaDr4,0,1111211479095599104
4237,4237,2019-03-29 07:40:38+00:00,1111533608517328896,"#phonepe customer care number
6289375018/// 8967130261 ybl
6289375018'///8967130261 ybl
 bank transfer money problem https://t.co/3kgmcek6ur https://t.co/yy71fsgsuk",SavePhone3,0,1111532983444344832
4238,4238,2019-03-29 06:00:52+00:00,1111508504139825152,"#phonepe customer care number
6289375018/// 8967130261 ybl
6289375018'///8967130261 ybl
 bank transfer money problem solve",Ghanshy59639857,1,1111104374741172225
4239,4239,2019-03-29 05:15:32+00:00,1111497095012212736,"#phonepe customer any problem 24 hours//6289458249//#phonepe customer care number // beimaan piya i complain id 6289458249//8617812097
cjff",sapanku20473713,0,1111496378419568640
4240,4240,2019-03-29 05:15:03+00:00,1111496972215554051,"#phonepe customer any problem 24 hours//6289458249//#phonepe customer care number // beimaan piya i complain id 6289458249//8617812097
xgdg https://t.co/3k1gonsoj0",sapanku20473713,0,1111496378419568640
4241,4241,2019-03-29 04:35:10+00:00,1111486935522918401,"#phonepe  customer care number 6291461678/8597239650
phonepe customer care number 24 hours...---",Custome98457944,0,1111484455816855552
4242,4242,2019-03-29 04:34:23+00:00,1111486739292422144,"#phonepe  customer care number 6291461678/8597239650
phonepe customer care number 24 hours...-",Custome98457944,0,1111484455816855552
4243,4243,2019-03-29 04:34:10+00:00,1111486682207911937,"#phonepe  customer care number 6291461678/8597239650
phonepe customer care number 24 hours...'",Custome98457944,0,1111484455816855552
4244,4244,2019-03-29 04:33:54+00:00,1111486616483168256,"#phonepe  customer care number 6291461678/8597239650
phonepe customer care number 24 hours...,,,,",Custome98457944,0,1111484455816855552
4245,4245,2019-03-29 04:31:44+00:00,1111486072611979264,"#phonepe  customer care number 6291461678/8597239650
phonepe customer care number 24 hours...,,",Custome98457944,0,1111484455816855552
4246,4246,2019-03-29 04:31:06+00:00,1111485914067292160,"#phonepe  customer care number 6291461678/8597239650
phonepe customer care number 24 hours...,",Custome98457944,0,1111484455816855552
4247,4247,2019-03-29 04:30:22+00:00,1111485728045690881,"#phonepe  customer care number 6291461678/8597239650
phonepe customer care number 24 hours.......",Custome98457944,0,1111484455816855552
4248,4248,2019-03-29 04:28:26+00:00,1111485239736451074,"#phonepe  customer care number 6291461678/8597239650
phonepe customer care number 24 hours....",Custome98457944,0,1111484455816855552
4249,4249,2019-03-29 04:28:14+00:00,1111485189006344192,"#phonepe customer care number 6291461678/8597239650
phonepe customer care number 24 hours...",Custome98457944,0,1111484455816855552
4250,4250,2019-03-29 04:24:07+00:00,1111484156133801989,@shonepn #phonepe customer care number helpline toll free//6291942821//7003812558// #phonepe customer care number helpline toll ...,Rubyi84798005,0,1110065751128334336
4257,4257,2019-03-29 03:41:31+00:00,1111473432208662533,#phonepe#phonepe customer care number= 7984774947//7324806637//6291942821 phonepe customer care number7984774947//7595839720//... al problem solving any time== https://t.co/zvfbrwd3va,Rubyi84798005,0,1110065751128334336
4258,4258,2019-03-29 03:41:07+00:00,1111473334418432000,#phonepe customer care number= 7984774947//7324806637//6291942821 phonepe customer care number7984774947//7595839720//... al problem solving any time==,Rubyi84798005,0,1110065751128334336
4259,4259,2019-03-29 03:40:06+00:00,1111473075453718529,"#phonepe 6289313544&gt;&gt;6291426691&gt;
customer care number 24 hours +toll free number any problem bhim upi........ https://t.co/qaphljrn2j",KaranKu49370242,2,1111471616062418946
4260,4260,2019-03-29 03:33:34+00:00,1111471433123651585,#phonepe  customer service care  all service available here  contact this number 6291060187 24x7 6291426691,Helplin60375610,0,1095551798704668672
4261,4261,2019-03-29 03:28:11+00:00,1111470080179621890,@phonepe_   customer service care  all service available here  contact this number 6291060187 24x7 6291426691 https://t.co/bx2r2ff8jx,Helplin60375610,0,1095551798704668672
4262,4262,2019-03-29 03:17:37+00:00,1111467419401252864,#phonepe customer any problem 24 hours//6289458249//#phonepe customer care number // beimaan piya i complain id 6289458249//8617812097cgjdcjz https://t.co/hqp9zluwr7,Mobinkumar3,0,1111306925646348288
4263,4263,2019-03-29 03:12:55+00:00,1111466238293602304,#phonepe #phonepe customer care number helpline toll free=6296504725==9748945901 =#phonepe customer care number helpline toll ... https://t.co/lgkud8dpot,Phonepe98844893,0,1111465266951577601
4264,4264,2019-03-29 03:12:34+00:00,1111466146778083328,#phonepe #phonepe customer care number helpline toll free=6296504725==9748945901 =#phonepe customer care number helpline toll ... https://t.co/wzdschsnxk,Phonepe98844893,0,1111465266951577601
4265,4265,2019-03-29 03:12:00+00:00,1111466005191000064,#phonepe #phonepe customer care number helpline toll free=6296504725==9748945901 =#phonepe customer care number helpline toll ...,Phonepe98844893,0,1111465266951577601
4266,4266,2019-03-29 03:11:00+00:00,1111465752907771904,#phonepe  customer service care  all service available here  contact this number 6291060187 24x7 6291426691 https://t.co/lrhgjnhpk9,Helplin60375610,0,1095551798704668672
4267,4267,2019-03-29 03:04:17+00:00,1111464064029360128,"#phonepe customer any problem 24 hours//6289458249//#phonepe customer care number // beimaan piya i complain id 6289458249//8617812097
cushty https://t.co/wu9oukxb2u",zxcvbnmkumar,0,1111368454248910848
4268,4268,2019-03-29 03:03:10+00:00,1111463783380090880,"#phonepe customer any problem 24 hours//6289458249//#phonepe customer care number // beimaan piya i complain id 6289458249//8617812097
djx https://t.co/cvp83mf1zu",zxcvbnmkumar,0,1111368454248910848
4269,4269,2019-03-29 02:48:32+00:00,1111460100399464448,"#phonepe customer any problem 24 hours//6289458249//#phonepe customer care number // beimaan piya i complain id 6289458249//8617812097
chxg https://t.co/lpym6gmgug",zxcvbnmkumar,0,1111368454248910848
